country,continent,slope,block_x,block_y,block
Bosnia and Herzegovina,EUROPE,-1120.2511381813936,Neutral (≈),Neutral (≈),Bottom (↓)
Bosnia and Herzegovina,EUROPE,-1120.2511381813936,Neutral (≈),Top (↑),Bottom (↓)
Bosnia and Herzegovina,EUROPE,-1120.2511381813936,Top (↑),Bottom (↓),Bottom (↓)
Bosnia and Herzegovina,EUROPE,-1120.2511381813936,Top (↑),Neutral (≈),Bottom (↓)
Bosnia and Herzegovina,EUROPE,-1120.2511381813936,Top (↑),Top (↑),Bottom (↓)
Bosnia and Herzegovina,EUROPE,-1120.2511381813936,Bottom (↓),Bottom (↓),Bottom (↓)
Bosnia and Herzegovina,EUROPE,-1120.2511381813936,Bottom (↓),Neutral (≈),Bottom (↓)
Croatia,EUROPE,-1053.156884459243,Bottom (↓),Neutral (≈),Bottom (↓)
Croatia,EUROPE,-1053.156884459243,Bottom (↓),Top (↑),Bottom (↓)
Croatia,EUROPE,-1053.156884459243,Neutral (≈),Bottom (↓),Bottom (↓)
Croatia,EUROPE,-1053.156884459243,Top (↑),Bottom (↓),Bottom (↓)
Croatia,EUROPE,-1053.156884459243,Neutral (≈),Top (↑),Bottom (↓)
Croatia,EUROPE,-1053.156884459243,Top (↑),Top (↑),Bottom (↓)
Croatia,EUROPE,-1053.156884459243,Top (↑),Neutral (≈),Bottom (↓)
Croatia,EUROPE,-1053.156884459243,Neutral (≈),Neutral (≈),Bottom (↓)
Croatia,EUROPE,-1053.156884459243,Bottom (↓),Bottom (↓),Bottom (↓)
Cuba,Latin America and the Caribbean,-945.3650793650879,Bottom (↓),Top (↑),Bottom (↓)
Cuba,Latin America and the Caribbean,-945.3650793650879,Bottom (↓),Bottom (↓),Bottom (↓)
Cuba,Latin America and the Caribbean,-945.3650793650879,Neutral (≈),Bottom (↓),Bottom (↓)
Cuba,Latin America and the Caribbean,-945.3650793650879,Neutral (≈),Neutral (≈),Bottom (↓)
Cuba,Latin America and the Caribbean,-945.3650793650879,Neutral (≈),Top (↑),Bottom (↓)
Cuba,Latin America and the Caribbean,-945.3650793650879,Top (↑),Bottom (↓),Bottom (↓)
Cuba,Latin America and the Caribbean,-945.3650793650879,Top (↑),Top (↑),Bottom (↓)
Cuba,Latin America and the Caribbean,-945.3650793650879,Bottom (↓),Neutral (≈),Bottom (↓)
Cuba,Latin America and the Caribbean,-945.3650793650879,Top (↑),Neutral (≈),Bottom (↓)
Albania,EUROPE,-813.903408391793,Top (↑),Neutral (≈),Bottom (↓)
Albania,EUROPE,-813.903408391793,Top (↑),Top (↑),Bottom (↓)
Albania,EUROPE,-813.903408391793,Bottom (↓),Neutral (≈),Bottom (↓)
Albania,EUROPE,-813.903408391793,Bottom (↓),Top (↑),Bottom (↓)
Albania,EUROPE,-813.903408391793,Neutral (≈),Bottom (↓),Bottom (↓)
Albania,EUROPE,-813.903408391793,Neutral (≈),Neutral (≈),Bottom (↓)
Albania,EUROPE,-813.903408391793,Neutral (≈),Top (↑),Bottom (↓)
Albania,EUROPE,-813.903408391793,Top (↑),Bottom (↓),Bottom (↓)
Albania,EUROPE,-813.903408391793,Bottom (↓),Bottom (↓),Bottom (↓)
Eswatini,Africa,-756.4347237603079,Top (↑),Top (↑),Bottom (↓)
Eswatini,Africa,-756.4347237603079,Bottom (↓),Neutral (≈),Bottom (↓)
Eswatini,Africa,-756.4347237603079,Bottom (↓),Top (↑),Bottom (↓)
Eswatini,Africa,-756.4347237603079,Neutral (≈),Bottom (↓),Bottom (↓)
Eswatini,Africa,-756.4347237603079,Neutral (≈),Neutral (≈),Bottom (↓)
Eswatini,Africa,-756.4347237603079,Neutral (≈),Top (↑),Bottom (↓)
Eswatini,Africa,-756.4347237603079,Top (↑),Bottom (↓),Bottom (↓)
Eswatini,Africa,-756.4347237603079,Top (↑),Neutral (≈),Bottom (↓)
Eswatini,Africa,-756.4347237603079,Bottom (↓),Bottom (↓),Bottom (↓)
Paraguay,Latin America and the Caribbean,-643.1335055986278,Top (↑),Bottom (↓),Bottom (↓)
Paraguay,Latin America and the Caribbean,-643.1335055986278,Neutral (≈),Top (↑),Bottom (↓)
Paraguay,Latin America and the Caribbean,-643.1335055986278,Neutral (≈),Neutral (≈),Bottom (↓)
Paraguay,Latin America and the Caribbean,-643.1335055986278,Neutral (≈),Bottom (↓),Bottom (↓)
Paraguay,Latin America and the Caribbean,-643.1335055986278,Bottom (↓),Top (↑),Bottom (↓)
Paraguay,Latin America and the Caribbean,-643.1335055986278,Bottom (↓),Neutral (≈),Bottom (↓)
Paraguay,Latin America and the Caribbean,-643.1335055986278,Bottom (↓),Bottom (↓),Bottom (↓)
Paraguay,Latin America and the Caribbean,-643.1335055986278,Top (↑),Neutral (≈),Bottom (↓)
Paraguay,Latin America and the Caribbean,-643.1335055986278,Top (↑),Top (↑),Bottom (↓)
Algeria,Africa,-438.97169927404275,Neutral (≈),Top (↑),Bottom (↓)
Algeria,Africa,-438.97169927404275,Neutral (≈),Neutral (≈),Bottom (↓)
Algeria,Africa,-438.97169927404275,Bottom (↓),Top (↑),Bottom (↓)
Algeria,Africa,-438.97169927404275,Bottom (↓),Neutral (≈),Bottom (↓)
Algeria,Africa,-438.97169927404275,Bottom (↓),Bottom (↓),Bottom (↓)
Algeria,Africa,-438.97169927404275,Top (↑),Bottom (↓),Bottom (↓)
Algeria,Africa,-438.97169927404275,Neutral (≈),Bottom (↓),Bottom (↓)
Algeria,Africa,-438.97169927404275,Top (↑),Top (↑),Bottom (↓)
Algeria,Africa,-438.97169927404275,Top (↑),Neutral (≈),Bottom (↓)
Namibia,Africa,-414.37221606990295,Neutral (≈),Bottom (↓),Bottom (↓)
Namibia,Africa,-414.37221606990295,Top (↑),Top (↑),Bottom (↓)
Namibia,Africa,-414.37221606990295,Top (↑),Neutral (≈),Bottom (↓)
Namibia,Africa,-414.37221606990295,Top (↑),Bottom (↓),Bottom (↓)
Namibia,Africa,-414.37221606990295,Neutral (≈),Top (↑),Bottom (↓)
Namibia,Africa,-414.37221606990295,Neutral (≈),Neutral (≈),Bottom (↓)
Namibia,Africa,-414.37221606990295,Bottom (↓),Bottom (↓),Bottom (↓)
Namibia,Africa,-414.37221606990295,Bottom (↓),Top (↑),Bottom (↓)
Namibia,Africa,-414.37221606990295,Bottom (↓),Neutral (≈),Bottom (↓)
State of Palestine,ASIA,-396.3503137689245,Neutral (≈),Neutral (≈),Bottom (↓)
State of Palestine,ASIA,-396.3503137689245,Top (↑),Bottom (↓),Bottom (↓)
State of Palestine,ASIA,-396.3503137689245,Neutral (≈),Top (↑),Bottom (↓)
State of Palestine,ASIA,-396.3503137689245,Neutral (≈),Bottom (↓),Bottom (↓)
State of Palestine,ASIA,-396.3503137689245,Bottom (↓),Top (↑),Bottom (↓)
State of Palestine,ASIA,-396.3503137689245,Bottom (↓),Neutral (≈),Bottom (↓)
State of Palestine,ASIA,-396.3503137689245,Bottom (↓),Bottom (↓),Bottom (↓)
State of Palestine,ASIA,-396.3503137689245,Top (↑),Neutral (≈),Bottom (↓)
State of Palestine,ASIA,-396.3503137689245,Top (↑),Top (↑),Bottom (↓)
Northern Mariana Islands,OCEANIA,-371.8405315614672,Top (↑),Top (↑),Bottom (↓)
Northern Mariana Islands,OCEANIA,-371.8405315614672,Top (↑),Neutral (≈),Bottom (↓)
Northern Mariana Islands,OCEANIA,-371.8405315614672,Top (↑),Bottom (↓),Bottom (↓)
Northern Mariana Islands,OCEANIA,-371.8405315614672,Neutral (≈),Top (↑),Bottom (↓)
Northern Mariana Islands,OCEANIA,-371.8405315614672,Neutral (≈),Neutral (≈),Bottom (↓)
Northern Mariana Islands,OCEANIA,-371.8405315614672,Bottom (↓),Bottom (↓),Bottom (↓)
Northern Mariana Islands,OCEANIA,-371.8405315614672,Bottom (↓),Neutral (≈),Bottom (↓)
Northern Mariana Islands,OCEANIA,-371.8405315614672,Bottom (↓),Top (↑),Bottom (↓)
Northern Mariana Islands,OCEANIA,-371.8405315614672,Neutral (≈),Bottom (↓),Bottom (↓)
Sao Tome and Principe,Africa,-111.79229728067051,Bottom (↓),Bottom (↓),Bottom (↓)
Sao Tome and Principe,Africa,-111.79229728067051,Neutral (≈),Top (↑),Bottom (↓)
Sao Tome and Principe,Africa,-111.79229728067051,Top (↑),Neutral (≈),Bottom (↓)
Sao Tome and Principe,Africa,-111.79229728067051,Neutral (≈),Bottom (↓),Bottom (↓)
Sao Tome and Principe,Africa,-111.79229728067051,Bottom (↓),Top (↑),Bottom (↓)
Sao Tome and Principe,Africa,-111.79229728067051,Bottom (↓),Neutral (≈),Bottom (↓)
Sao Tome and Principe,Africa,-111.79229728067051,Neutral (≈),Neutral (≈),Bottom (↓)
Sao Tome and Principe,Africa,-111.79229728067051,Top (↑),Top (↑),Bottom (↓)
Sao Tome and Principe,Africa,-111.79229728067051,Top (↑),Bottom (↓),Bottom (↓)
Guinea-Bissau,Africa,-108.3423157376667,Bottom (↓),Top (↑),Bottom (↓)
Guinea-Bissau,Africa,-108.3423157376667,Bottom (↓),Bottom (↓),Bottom (↓)
Guinea-Bissau,Africa,-108.3423157376667,Bottom (↓),Neutral (≈),Bottom (↓)
Guinea-Bissau,Africa,-108.3423157376667,Top (↑),Top (↑),Bottom (↓)
Guinea-Bissau,Africa,-108.3423157376667,Top (↑),Neutral (≈),Bottom (↓)
Guinea-Bissau,Africa,-108.3423157376667,Neutral (≈),Bottom (↓),Bottom (↓)
Guinea-Bissau,Africa,-108.3423157376667,Neutral (≈),Top (↑),Bottom (↓)
Guinea-Bissau,Africa,-108.3423157376667,Neutral (≈),Neutral (≈),Bottom (↓)
Guinea-Bissau,Africa,-108.3423157376667,Top (↑),Bottom (↓),Bottom (↓)
Greenland,Latin America and the Caribbean,-79.4813584348473,Top (↑),Neutral (≈),Bottom (↓)
Greenland,Latin America and the Caribbean,-79.4813584348473,Bottom (↓),Bottom (↓),Bottom (↓)
Greenland,Latin America and the Caribbean,-79.4813584348473,Top (↑),Top (↑),Bottom (↓)
Greenland,Latin America and the Caribbean,-79.4813584348473,Top (↑),Bottom (↓),Bottom (↓)
Greenland,Latin America and the Caribbean,-79.4813584348473,Neutral (≈),Top (↑),Bottom (↓)
Greenland,Latin America and the Caribbean,-79.4813584348473,Neutral (≈),Neutral (≈),Bottom (↓)
Greenland,Latin America and the Caribbean,-79.4813584348473,Neutral (≈),Bottom (↓),Bottom (↓)
Greenland,Latin America and the Caribbean,-79.4813584348473,Bottom (↓),Top (↑),Bottom (↓)
Greenland,Latin America and the Caribbean,-79.4813584348473,Bottom (↓),Neutral (≈),Bottom (↓)
Solomon Islands,OCEANIA,-61.46450104589714,Neutral (≈),Top (↑),Bottom (↓)
Solomon Islands,OCEANIA,-61.46450104589714,Top (↑),Bottom (↓),Bottom (↓)
Solomon Islands,OCEANIA,-61.46450104589714,Top (↑),Neutral (≈),Bottom (↓)
Solomon Islands,OCEANIA,-61.46450104589714,Neutral (≈),Neutral (≈),Bottom (↓)
Solomon Islands,OCEANIA,-61.46450104589714,Bottom (↓),Bottom (↓),Bottom (↓)
Solomon Islands,OCEANIA,-61.46450104589714,Bottom (↓),Top (↑),Bottom (↓)
Solomon Islands,OCEANIA,-61.46450104589714,Bottom (↓),Neutral (≈),Bottom (↓)
Solomon Islands,OCEANIA,-61.46450104589714,Top (↑),Top (↑),Bottom (↓)
Solomon Islands,OCEANIA,-61.46450104589714,Neutral (≈),Bottom (↓),Bottom (↓)
Comoros,Africa,-55.790328534515325,Top (↑),Bottom (↓),Bottom (↓)
Comoros,Africa,-55.790328534515325,Top (↑),Top (↑),Bottom (↓)
Comoros,Africa,-55.790328534515325,Top (↑),Neutral (≈),Bottom (↓)
Comoros,Africa,-55.790328534515325,Neutral (≈),Top (↑),Bottom (↓)
Comoros,Africa,-55.790328534515325,Neutral (≈),Bottom (↓),Bottom (↓)
Comoros,Africa,-55.790328534515325,Bottom (↓),Top (↑),Bottom (↓)
Comoros,Africa,-55.790328534515325,Bottom (↓),Neutral (≈),Bottom (↓)
Comoros,Africa,-55.790328534515325,Bottom (↓),Bottom (↓),Bottom (↓)
Comoros,Africa,-55.790328534515325,Neutral (≈),Neutral (≈),Bottom (↓)
Timor-Leste,ASIA,-41.1538082933437,Neutral (≈),Top (↑),Bottom (↓)
Timor-Leste,ASIA,-41.1538082933437,Neutral (≈),Bottom (↓),Bottom (↓)
Timor-Leste,ASIA,-41.1538082933437,Neutral (≈),Neutral (≈),Bottom (↓)
Timor-Leste,ASIA,-41.1538082933437,Top (↑),Bottom (↓),Bottom (↓)
Timor-Leste,ASIA,-41.1538082933437,Top (↑),Top (↑),Bottom (↓)
Timor-Leste,ASIA,-41.1538082933437,Bottom (↓),Bottom (↓),Bottom (↓)
Timor-Leste,ASIA,-41.1538082933437,Bottom (↓),Top (↑),Bottom (↓)
Timor-Leste,ASIA,-41.1538082933437,Bottom (↓),Neutral (≈),Bottom (↓)
Timor-Leste,ASIA,-41.1538082933437,Top (↑),Neutral (≈),Bottom (↓)
Papua New Guinea,OCEANIA,-38.9163282884203,Bottom (↓),Bottom (↓),Bottom (↓)
Papua New Guinea,OCEANIA,-38.9163282884203,Bottom (↓),Neutral (≈),Bottom (↓)
Papua New Guinea,OCEANIA,-38.9163282884203,Bottom (↓),Top (↑),Bottom (↓)
Papua New Guinea,OCEANIA,-38.9163282884203,Neutral (≈),Bottom (↓),Bottom (↓)
Papua New Guinea,OCEANIA,-38.9163282884203,Neutral (≈),Neutral (≈),Bottom (↓)
Papua New Guinea,OCEANIA,-38.9163282884203,Top (↑),Top (↑),Bottom (↓)
Papua New Guinea,OCEANIA,-38.9163282884203,Neutral (≈),Top (↑),Bottom (↓)
Papua New Guinea,OCEANIA,-38.9163282884203,Top (↑),Neutral (≈),Bottom (↓)
Papua New Guinea,OCEANIA,-38.9163282884203,Top (↑),Bottom (↓),Bottom (↓)
Sri Lanka,ASIA,-27.11049587793839,Top (↑),Bottom (↓),Bottom (↓)
Sri Lanka,ASIA,-27.11049587793839,Neutral (≈),Top (↑),Bottom (↓)
Sri Lanka,ASIA,-27.11049587793839,Neutral (≈),Neutral (≈),Bottom (↓)
Sri Lanka,ASIA,-27.11049587793839,Neutral (≈),Bottom (↓),Bottom (↓)
Sri Lanka,ASIA,-27.11049587793839,Bottom (↓),Bottom (↓),Bottom (↓)
Sri Lanka,ASIA,-27.11049587793839,Bottom (↓),Neutral (≈),Bottom (↓)
Sri Lanka,ASIA,-27.11049587793839,Bottom (↓),Top (↑),Bottom (↓)
Sri Lanka,ASIA,-27.11049587793839,Top (↑),Neutral (≈),Bottom (↓)
Sri Lanka,ASIA,-27.11049587793839,Top (↑),Top (↑),Bottom (↓)
Micronesia (Fed. States of),OCEANIA,-22.657315122431616,Top (↑),Top (↑),Bottom (↓)
Micronesia (Fed. States of),OCEANIA,-22.657315122431616,Top (↑),Bottom (↓),Bottom (↓)
Micronesia (Fed. States of),OCEANIA,-22.657315122431616,Neutral (≈),Top (↑),Bottom (↓)
Micronesia (Fed. States of),OCEANIA,-22.657315122431616,Bottom (↓),Bottom (↓),Bottom (↓)
Micronesia (Fed. States of),OCEANIA,-22.657315122431616,Bottom (↓),Neutral (≈),Bottom (↓)
Micronesia (Fed. States of),OCEANIA,-22.657315122431616,Bottom (↓),Top (↑),Bottom (↓)
Micronesia (Fed. States of),OCEANIA,-22.657315122431616,Neutral (≈),Bottom (↓),Bottom (↓)
Micronesia (Fed. States of),OCEANIA,-22.657315122431616,Top (↑),Neutral (≈),Bottom (↓)
Micronesia (Fed. States of),OCEANIA,-22.657315122431616,Neutral (≈),Neutral (≈),Bottom (↓)
Nauru,OCEANIA,-17.375292235757463,Top (↑),Bottom (↓),Bottom (↓)
Nauru,OCEANIA,-17.375292235757463,Neutral (≈),Top (↑),Bottom (↓)
Nauru,OCEANIA,-17.375292235757463,Neutral (≈),Neutral (≈),Bottom (↓)
Nauru,OCEANIA,-17.375292235757463,Bottom (↓),Bottom (↓),Bottom (↓)
Nauru,OCEANIA,-17.375292235757463,Bottom (↓),Top (↑),Bottom (↓)
Nauru,OCEANIA,-17.375292235757463,Bottom (↓),Neutral (≈),Bottom (↓)
Nauru,OCEANIA,-17.375292235757463,Top (↑),Neutral (≈),Bottom (↓)
Nauru,OCEANIA,-17.375292235757463,Top (↑),Top (↑),Bottom (↓)
Nauru,OCEANIA,-17.375292235757463,Neutral (≈),Bottom (↓),Bottom (↓)
Samoa,OCEANIA,-13.538575119970963,Top (↑),Top (↑),Bottom (↓)
Samoa,OCEANIA,-13.538575119970963,Top (↑),Neutral (≈),Bottom (↓)
Samoa,OCEANIA,-13.538575119970963,Neutral (≈),Top (↑),Bottom (↓)
Samoa,OCEANIA,-13.538575119970963,Bottom (↓),Bottom (↓),Bottom (↓)
Samoa,OCEANIA,-13.538575119970963,Top (↑),Bottom (↓),Bottom (↓)
Samoa,OCEANIA,-13.538575119970963,Neutral (≈),Bottom (↓),Bottom (↓)
Samoa,OCEANIA,-13.538575119970963,Bottom (↓),Top (↑),Bottom (↓)
Samoa,OCEANIA,-13.538575119970963,Bottom (↓),Neutral (≈),Bottom (↓)
Samoa,OCEANIA,-13.538575119970963,Neutral (≈),Neutral (≈),Bottom (↓)
Montserrat,Latin America and the Caribbean,-12.207825765965326,Neutral (≈),Top (↑),Bottom (↓)
Montserrat,Latin America and the Caribbean,-12.207825765965326,Neutral (≈),Neutral (≈),Bottom (↓)
Montserrat,Latin America and the Caribbean,-12.207825765965326,Neutral (≈),Bottom (↓),Bottom (↓)
Montserrat,Latin America and the Caribbean,-12.207825765965326,Bottom (↓),Top (↑),Bottom (↓)
Montserrat,Latin America and the Caribbean,-12.207825765965326,Bottom (↓),Neutral (≈),Bottom (↓)
Montserrat,Latin America and the Caribbean,-12.207825765965326,Bottom (↓),Bottom (↓),Bottom (↓)
Montserrat,Latin America and the Caribbean,-12.207825765965326,Top (↑),Bottom (↓),Bottom (↓)
Montserrat,Latin America and the Caribbean,-12.207825765965326,Top (↑),Neutral (≈),Bottom (↓)
Montserrat,Latin America and the Caribbean,-12.207825765965326,Top (↑),Top (↑),Bottom (↓)
Saint Pierre and Miquelon,Latin America and the Caribbean,-9.215085517411307,Top (↑),Bottom (↓),Bottom (↓)
Saint Pierre and Miquelon,Latin America and the Caribbean,-9.215085517411307,Bottom (↓),Bottom (↓),Bottom (↓)
Saint Pierre and Miquelon,Latin America and the Caribbean,-9.215085517411307,Bottom (↓),Top (↑),Bottom (↓)
Saint Pierre and Miquelon,Latin America and the Caribbean,-9.215085517411307,Neutral (≈),Bottom (↓),Bottom (↓)
Saint Pierre and Miquelon,Latin America and the Caribbean,-9.215085517411307,Neutral (≈),Neutral (≈),Bottom (↓)
Saint Pierre and Miquelon,Latin America and the Caribbean,-9.215085517411307,Top (↑),Top (↑),Bottom (↓)
Saint Pierre and Miquelon,Latin America and the Caribbean,-9.215085517411307,Top (↑),Neutral (≈),Bottom (↓)
Saint Pierre and Miquelon,Latin America and the Caribbean,-9.215085517411307,Bottom (↓),Neutral (≈),Bottom (↓)
Saint Pierre and Miquelon,Latin America and the Caribbean,-9.215085517411307,Neutral (≈),Top (↑),Bottom (↓)
Holy See,EUROPE,-6.9853574504738045,Neutral (≈),Neutral (≈),Bottom (↓)
Holy See,EUROPE,-6.9853574504738045,Bottom (↓),Top (↑),Bottom (↓)
Holy See,EUROPE,-6.9853574504738045,Top (↑),Top (↑),Bottom (↓)
Holy See,EUROPE,-6.9853574504738045,Top (↑),Neutral (≈),Bottom (↓)
Holy See,EUROPE,-6.9853574504738045,Top (↑),Bottom (↓),Bottom (↓)
Holy See,EUROPE,-6.9853574504738045,Neutral (≈),Top (↑),Bottom (↓)
Holy See,EUROPE,-6.9853574504738045,Neutral (≈),Bottom (↓),Bottom (↓)
Holy See,EUROPE,-6.9853574504738045,Bottom (↓),Bottom (↓),Bottom (↓)
Holy See,EUROPE,-6.9853574504738045,Bottom (↓),Neutral (≈),Bottom (↓)
Tuvalu,OCEANIA,-1.4230343300110817,Bottom (↓),Top (↑),Bottom (↓)
Tuvalu,OCEANIA,-1.4230343300110817,Bottom (↓),Bottom (↓),Bottom (↓)
Tuvalu,OCEANIA,-1.4230343300110817,Neutral (≈),Neutral (≈),Bottom (↓)
Tuvalu,OCEANIA,-1.4230343300110817,Neutral (≈),Top (↑),Bottom (↓)
Tuvalu,OCEANIA,-1.4230343300110817,Top (↑),Bottom (↓),Bottom (↓)
Tuvalu,OCEANIA,-1.4230343300110817,Top (↑),Neutral (≈),Bottom (↓)
Tuvalu,OCEANIA,-1.4230343300110817,Top (↑),Top (↑),Bottom (↓)
Tuvalu,OCEANIA,-1.4230343300110817,Neutral (≈),Bottom (↓),Bottom (↓)
Tuvalu,OCEANIA,-1.4230343300110817,Bottom (↓),Neutral (≈),Bottom (↓)
Niue,OCEANIA,4.298018949181774,Top (↑),Bottom (↓),Bottom (↓)
Niue,OCEANIA,4.298018949181774,Top (↑),Neutral (≈),Bottom (↓)
Niue,OCEANIA,4.298018949181774,Neutral (≈),Top (↑),Bottom (↓)
Niue,OCEANIA,4.298018949181774,Top (↑),Top (↑),Bottom (↓)
Niue,OCEANIA,4.298018949181774,Neutral (≈),Bottom (↓),Bottom (↓)
Niue,OCEANIA,4.298018949181774,Bottom (↓),Top (↑),Bottom (↓)
Niue,OCEANIA,4.298018949181774,Bottom (↓),Neutral (≈),Bottom (↓)
Niue,OCEANIA,4.298018949181774,Bottom (↓),Bottom (↓),Bottom (↓)
Niue,OCEANIA,4.298018949181774,Neutral (≈),Neutral (≈),Bottom (↓)
Saint Helena,Africa,11.318321643903165,Top (↑),Top (↑),Bottom (↓)
Saint Helena,Africa,11.318321643903165,Top (↑),Neutral (≈),Bottom (↓)
Saint Helena,Africa,11.318321643903165,Top (↑),Bottom (↓),Bottom (↓)
Saint Helena,Africa,11.318321643903165,Neutral (≈),Top (↑),Bottom (↓)
Saint Helena,Africa,11.318321643903165,Bottom (↓),Bottom (↓),Bottom (↓)
Saint Helena,Africa,11.318321643903165,Bottom (↓),Neutral (≈),Bottom (↓)
Saint Helena,Africa,11.318321643903165,Bottom (↓),Top (↑),Bottom (↓)
Saint Helena,Africa,11.318321643903165,Neutral (≈),Bottom (↓),Bottom (↓)
Saint Helena,Africa,11.318321643903165,Neutral (≈),Neutral (≈),Bottom (↓)
Wallis and Futuna Islands,OCEANIA,14.96111726344295,Bottom (↓),Neutral (≈),Bottom (↓)
Wallis and Futuna Islands,OCEANIA,14.96111726344295,Bottom (↓),Bottom (↓),Bottom (↓)
Wallis and Futuna Islands,OCEANIA,14.96111726344295,Neutral (≈),Neutral (≈),Bottom (↓)
Wallis and Futuna Islands,OCEANIA,14.96111726344295,Neutral (≈),Top (↑),Bottom (↓)
Wallis and Futuna Islands,OCEANIA,14.96111726344295,Top (↑),Bottom (↓),Bottom (↓)
Wallis and Futuna Islands,OCEANIA,14.96111726344295,Top (↑),Top (↑),Bottom (↓)
Wallis and Futuna Islands,OCEANIA,14.96111726344295,Neutral (≈),Bottom (↓),Bottom (↓)
Wallis and Futuna Islands,OCEANIA,14.96111726344295,Bottom (↓),Top (↑),Bottom (↓)
Wallis and Futuna Islands,OCEANIA,14.96111726344295,Top (↑),Neutral (≈),Bottom (↓)
Central African Republic,Africa,17.980927771612137,Top (↑),Neutral (≈),Bottom (↓)
Central African Republic,Africa,17.980927771612137,Bottom (↓),Bottom (↓),Bottom (↓)
Central African Republic,Africa,17.980927771612137,Bottom (↓),Neutral (≈),Bottom (↓)
Central African Republic,Africa,17.980927771612137,Bottom (↓),Top (↑),Bottom (↓)
Central African Republic,Africa,17.980927771612137,Neutral (≈),Neutral (≈),Bottom (↓)
Central African Republic,Africa,17.980927771612137,Neutral (≈),Top (↑),Bottom (↓)
Central African Republic,Africa,17.980927771612137,Top (↑),Bottom (↓),Bottom (↓)
Central African Republic,Africa,17.980927771612137,Neutral (≈),Bottom (↓),Bottom (↓)
Central African Republic,Africa,17.980927771612137,Top (↑),Top (↑),Bottom (↓)
Cambodia,ASIA,19.44161437182798,Neutral (≈),Neutral (≈),Bottom (↓)
Cambodia,ASIA,19.44161437182798,Top (↑),Neutral (≈),Bottom (↓)
Cambodia,ASIA,19.44161437182798,Top (↑),Bottom (↓),Bottom (↓)
Cambodia,ASIA,19.44161437182798,Neutral (≈),Bottom (↓),Bottom (↓)
Cambodia,ASIA,19.44161437182798,Neutral (≈),Top (↑),Bottom (↓)
Cambodia,ASIA,19.44161437182798,Bottom (↓),Bottom (↓),Bottom (↓)
Cambodia,ASIA,19.44161437182798,Bottom (↓),Neutral (≈),Bottom (↓)
Cambodia,ASIA,19.44161437182798,Bottom (↓),Top (↑),Bottom (↓)
Cambodia,ASIA,19.44161437182798,Top (↑),Top (↑),Bottom (↓)
Tonga,OCEANIA,20.219761289528925,Top (↑),Top (↑),Bottom (↓)
Tonga,OCEANIA,20.219761289528925,Neutral (≈),Neutral (≈),Bottom (↓)
Tonga,OCEANIA,20.219761289528925,Bottom (↓),Top (↑),Bottom (↓)
Tonga,OCEANIA,20.219761289528925,Bottom (↓),Neutral (≈),Bottom (↓)
Tonga,OCEANIA,20.219761289528925,Top (↑),Neutral (≈),Bottom (↓)
Tonga,OCEANIA,20.219761289528925,Bottom (↓),Bottom (↓),Bottom (↓)
Tonga,OCEANIA,20.219761289528925,Neutral (≈),Bottom (↓),Bottom (↓)
Tonga,OCEANIA,20.219761289528925,Top (↑),Bottom (↓),Bottom (↓)
Tonga,OCEANIA,20.219761289528925,Neutral (≈),Top (↑),Bottom (↓)
Saint Vincent and the Grenadines,Latin America and the Caribbean,24.46314753291518,Neutral (≈),Top (↑),Bottom (↓)
Saint Vincent and the Grenadines,Latin America and the Caribbean,24.46314753291518,Bottom (↓),Bottom (↓),Bottom (↓)
Saint Vincent and the Grenadines,Latin America and the Caribbean,24.46314753291518,Top (↑),Neutral (≈),Bottom (↓)
Saint Vincent and the Grenadines,Latin America and the Caribbean,24.46314753291518,Bottom (↓),Neutral (≈),Bottom (↓)
Saint Vincent and the Grenadines,Latin America and the Caribbean,24.46314753291518,Bottom (↓),Top (↑),Bottom (↓)
Saint Vincent and the Grenadines,Latin America and the Caribbean,24.46314753291518,Neutral (≈),Bottom (↓),Bottom (↓)
Saint Vincent and the Grenadines,Latin America and the Caribbean,24.46314753291518,Neutral (≈),Neutral (≈),Bottom (↓)
Saint Vincent and the Grenadines,Latin America and the Caribbean,24.46314753291518,Top (↑),Bottom (↓),Bottom (↓)
Saint Vincent and the Grenadines,Latin America and the Caribbean,24.46314753291518,Top (↑),Top (↑),Bottom (↓)
Haiti,Latin America and the Caribbean,24.469176818014002,Bottom (↓),Bottom (↓),Bottom (↓)
Haiti,Latin America and the Caribbean,24.469176818014002,Neutral (≈),Bottom (↓),Bottom (↓)
Haiti,Latin America and the Caribbean,24.469176818014002,Neutral (≈),Neutral (≈),Bottom (↓)
Haiti,Latin America and the Caribbean,24.469176818014002,Neutral (≈),Top (↑),Bottom (↓)
Haiti,Latin America and the Caribbean,24.469176818014002,Top (↑),Bottom (↓),Bottom (↓)
Haiti,Latin America and the Caribbean,24.469176818014002,Top (↑),Neutral (≈),Bottom (↓)
Haiti,Latin America and the Caribbean,24.469176818014002,Top (↑),Top (↑),Bottom (↓)
Haiti,Latin America and the Caribbean,24.469176818014002,Bottom (↓),Top (↑),Bottom (↓)
Haiti,Latin America and the Caribbean,24.469176818014002,Bottom (↓),Neutral (≈),Bottom (↓)
Tokelau,OCEANIA,28.339854804971363,Top (↑),Top (↑),Bottom (↓)
Tokelau,OCEANIA,28.339854804971363,Bottom (↓),Top (↑),Bottom (↓)
Tokelau,OCEANIA,28.339854804971363,Top (↑),Neutral (≈),Bottom (↓)
